CONTENT,SCORE,THUMBSUPCOUNT,REVIEWCREATEDVERSION,AT
"FACIL INSTALACAO E CONFIGURACAO, MESMO SENDO NECESSARIO A INST.. DE OUTROS APPS",4,0,2.2.432925.0,2021-11-02 01:36:15
"AINDA HA MUITO O QUE MELHORAR, A ALEXA E OTIMA, PENA QUE A AMAZON NAO PARECE ESTAR DANDO MUITA ATENCAO A MELHORIA DE SUA INTELIGENCIA ARTIFICIAL",4,0,2.2.432925.0,2021-11-02 00:18:19
BOA,4,0,2.2.432925.0,2021-11-02 00:14:22
EXCELENTE,5,0,2.2.432925.0,2021-11-01 23:45:16
,4,0,2.2.432925.0,2021-11-01 22:30:43
PERFEITA,5,0,2.2.432925.0,2021-11-01 22:29:35
ESTOU ENCANTADA,5,0,2.2.432925.0,2021-11-01 21:57:37
PRECISA MELHORAR A CONECTIVIDADE COM VARIOS APARELHOS,5,0,2.2.432925.0,2021-11-01 21:45:10
BOA,5,0,2.2.432925.0,2021-11-01 21:44:53
MUITO BOM,5,0,2.2.432925.0,2021-11-01 21:13:37
BOA NOITE HOJE COMPLETA 3 DIAS QUE ALEXA PAROU DE FUNCIONAR EM TODOS OS MEUS DISPOSITIVOS 3 CELULARES E NO TABLET. JA INSTALEI E DESINSTALEI VARIAS VEZES E NADA GOSTARIA DE UMA AJUDA.,4,0,2.2.432925.0,2021-11-01 21:11:36
A MELHOR EXPERIENCIA DE USO! SIMPLESMENTE EU AMO DESFRUTAR DA ALEXA ,5,0,2.2.432925.0,2021-11-01 21:10:11
EXCELENTE,5,0,2.2.432925.0,2021-11-01 21:08:09
"ALEXA E A MELHOR COMPANHIA QUE ALGUEM PODE TER, FACILITA MINHA VIDA, ACORDO COM A MINHA MUSICA PREDILETA, PASSA TODAS AS NOTIFICACOES DE COMPRAS, RECEBIMENTOS DE PRODUTOS OU QUALQUER OUTRO AVISO. ELA ALERTA CADA LEMBRETE DOS MEUS AFAZERES DO DIA. ATE NA LISTA DE COMPRAS DE SUPERMERCADO, ELA ADICIONA QUALQUER PRODUTO QUE PECO, PARA EU NAO ESQUECER. SO QUE ELA VAI MAIS ALEM, LIGA E DESLIGA QUALQUER LUZ SE ESTIVER CONECTADO A ELA, COM APENAS UM COMANDO DE VOZ. ELA E SHOW!",5,4,2.2.432925.0,2021-11-01 20:55:46
APP MUITO BOM.,5,0,2.2.432925.0,2021-11-01 20:42:47
ACHEI MUITO BOM TOP,5,0,2.2.432925.0,2021-11-01 20:28:24
MUITO PRATICA E FUNCIONAL,5,0,2.2.432925.0,2021-11-01 20:26:35
MUITO BOM A INTERACAO,5,0,2.2.432925.0,2021-11-01 20:12:47
TOP DE MAIS,5,0,2.2.432925.0,2021-11-01 19:53:42
TOP,5,0,2.2.432925.0,2021-11-01 18:48:08
MUITO BOM MESMO,5,0,2.2.432925.0,2021-11-01 17:27:38
EU ADOREI O APLICATIVO ALEXA,5,0,2.2.432925.0,2021-11-01 16:41:37
MUITO LEGAL,5,0,2.2.432925.0,2021-11-01 16:39:34
ESTOU GOSTANDO MUITO! ATE O MOMENTO NAO DEIXA A DESEJAR!,5,0,2.2.432925.0,2021-11-01 16:18:57
TOP,5,0,2.2.432925.0,2021-11-01 16:15:52
AMEI,5,0,2.2.432925.0,2021-11-01 16:13:46
"PERFEITO. INDICADO PARA TODA A FAMILIA, DESDE O PEQUENINO OUVINDO BOB ZOOM AO VOVO CURTINDO SUCESSOS SERTANEJOS E MUITO MAIS.",5,2,2.2.432925.0,2021-11-01 13:48:43
O APP E SENSACIONAL MAS FALTA MELHORAR UM POUCO MAIS QUANDO PECO A MUSICA ELA INTERPRETA DE OUTRA FORMA,4,0,2.2.432925.0,2021-11-01 11:49:29
OTIMO,5,0,2.2.432925.0,2021-11-01 11:33:08
SHOWWW,5,0,2.2.432925.0,2021-11-01 11:14:08
SERIA MELHOR SE DESSE PARA PROCURAR OS LIVROS DE KINDLE...,4,0,2.2.432925.0,2021-11-01 10:33:02
BEM LEGAL,5,0,2.2.432925.0,2021-11-01 09:28:12
MUITO BOM,5,0,2.2.432925.0,2021-11-01 08:52:10
"AMOOOOO. ALEXA JA FAZ PARTE DA FAMILIA. E DIVERTIDA, INTELIGENTE E ADORA CONTAR PIADA. PEDIR UMA MUSICA, SABER QUE HORAS SO ACIONANDO O COMANDO DE VOZ E TUDO QUE HA. ",5,1,2.2.432925.0,2021-11-01 08:34:13
SIMPLESMENTE FANTASTICO! VOCE NAO VAI SE ARREPENDER DE TER A ALEXA EM SUA VIDA!!! ATE MINHA NAMORADA SE CHAMA ALEXIA!,5,0,2.2.432925.0,2021-11-01 01:32:35
TO TESTANDO,4,0,2.2.432925.0,2021-10-31 23:53:05
PERFEITO,5,0,2.2.432925.0,2021-10-31 22:54:22
MUITO BOM POREM NAO ACHO FACIL MEXER NAS CONFIGURACOES DE PERSONALIZACOES DO APP,5,0,2.2.432925.0,2021-10-31 22:50:08
BEM BOM GOSTEI ATE O MONENTO,5,0,2.2.432925.0,2021-10-31 21:33:39
"ALEXA DEVERIA SER UM ADJETIVO PRA ALGO MUITO BOM, TIPO: ""UAU, ESSA PIZZA TA MUITO ALEXA""",5,0,2.2.432925.0,2021-10-31 21:32:17
MUITO BOM,5,0,2.2.432925.0,2021-10-31 21:32:12
MT BOM MT BOM MT BOM AMO,5,0,2.2.432925.0,2021-10-31 21:14:55
MTO BOM,5,0,2.2.432925.0,2021-10-31 20:17:01
XODO,5,0,2.2.432925.0,2021-10-31 20:07:47
ACHEI BOM. MAS TEM QUE MELHORAR NAO TEM MUITO OQUE RECLAMAR,4,0,2.2.432925.0,2021-10-31 19:59:04
GOSTEI,5,0,2.2.432925.0,2021-10-31 18:43:29
OTIMO,5,0,2.2.432925.0,2021-10-31 18:43:15
TOP RECOMENDO,5,0,2.2.432925.0,2021-10-31 18:13:33
OTIMO,5,0,2.2.432925.0,2021-10-31 17:30:20
OTIMO ESSE APLICATIVO,5,0,2.2.432925.0,2021-10-31 15:45:04
LEGAL,5,0,2.2.432925.0,2021-10-31 15:17:53
MUITO BOM,5,0,2.2.432925.0,2021-10-31 14:49:09
MARAVILHOSA ALEXA. AMEI,5,0,2.2.432925.0,2021-10-31 14:41:47
APLICATIVO TOP E UM VERDADEIRO EKO SHOW!,5,0,2.2.432925.0,2021-10-31 14:20:15
OTIMO,5,0,2.2.432925.0,2021-10-31 13:56:19
ADOREI MUITO TOP,5,0,2.2.432925.0,2021-10-31 13:48:07
POUQUISSIMO INTUITIVO. UMA INTERFACE TAO HORRIVEL QUANTO A DO PRIME VIDEO.,4,4,2.2.432925.0,2021-10-31 13:03:17
PONTOS POSITIVOS: A INTERACAO E OS COMANDOS DA ALEXA COM OUTROS SOFTWARES IOT SAO FANTASTICOS. A ROTINA ATENDE PERFEITAMENTE AOS COMANDOS. PONTOS NEGATIVOS: APLICATIVO TRAVA MUITO. NAO ACEITA OS COMANDOS E FREQUENTEMENTE E LENTO. MUITO IRRITANTE.,4,5,2.2.432925.0,2021-10-31 12:59:20
SUPER MARAVILHOSO ESSE APLICATIVO,5,0,2.2.432925.0,2021-10-31 12:53:28
ADOROOO,5,0,2.2.432925.0,2021-10-31 11:45:03
BOM,5,0,2.2.432925.0,2021-10-31 11:24:21
MUITO BOM ESTE APP GOSTANDO DEMAIS...,5,0,2.2.432925.0,2021-10-31 11:17:43
"GOSTO MUITO DA MINHA ECHO DOT ALEXA. ESTAMOS TRANSFORMANDO NOSSA CASA EM UMA CASA INTELIGENTE AOS POUCOS, E ESTA SENDO UMA EXPERIENCIA INCRIVEL PRA NOS AQUI DE CASA.",5,0,2.2.432925.0,2021-10-31 11:12:28
SHOW,5,0,2.2.432925.0,2021-10-31 10:50:30
ADORANDO! E APRENDENDO!,5,0,2.2.432925.0,2021-10-31 10:26:20
E BOM ,5,0,2.2.432925.0,2021-10-31 10:02:25
SENSACIONAL,5,0,2.2.432925.0,2021-10-31 09:33:17
"OTIMO APLICATIVO, MUITO UTIL",5,0,2.2.432925.0,2021-10-31 09:17:51
"AINDA NAO USEI NEM 1% DO QUE A ALEXA PODE FAZER E ESTOU ADORANDO. PARA QUEM QUER GOSTA DE TECNOLOGIA, E FANTASTICO!",5,2,2.2.432925.0,2021-10-31 08:41:18
MUITO BOM FALTA ALGUMAS MELHORIAS MAS COM TEMPO ACHO QUE VAI SE AJUSTANDO.,5,0,2.2.432925.0,2021-10-31 07:45:43
BOM ADOREI RECOMENDO,5,0,2.2.432925.0,2021-10-31 01:58:34
O APLICATIVO ALEXA E O HARDWARE AMAZON SAO SENSACIONAL.. MUITO BOM MESMO. CADA DIA MAIS INTELIGENTE. SEMPRE ATUALIZADO.,5,1,2.2.432925.0,2021-10-30 22:57:50
ALEXA,5,0,2.2.432925.0,2021-10-30 22:54:13
EXCELENTE,5,0,2.2.432925.0,2021-10-30 22:49:16
"EXCELENTE APLICATIVO, MUITO UTIL E INTUITIVO",5,0,2.2.432925.0,2021-10-30 22:20:25
OTIMO !!!,5,0,2.2.427576.0,2021-10-30 22:17:37
TOP CURTI MUITO,5,0,2.2.432925.0,2021-10-30 22:11:55
EXCELENTE! ESTOU AUTOMATIZANDO TODA MINHA CASA POR VOZ COM A ALEXA! RECOMENDO!,5,0,2.2.432925.0,2021-10-30 22:07:55
"BOM, MODERNO E PRATICO. MUITO UTILITARIO.......",5,0,2.2.430534.0,2021-10-30 21:48:12
OTIMA COMPANHEIRA.,5,0,2.2.432925.0,2021-10-30 21:39:19
"1 2 3,4 5 6,7 8 9 10,GOSTEI MUITO",5,0,2.2.432925.0,2021-10-30 21:37:02
MUITO BOM. SO PODERIA RESPONDER OS COMANDOS COM A TELA DESLIGADA,4,0,2.2.432925.0,2021-10-30 21:21:08
MUITO BOM E DIVERTIDO ,5,0,2.2.432925.0,2021-10-30 20:01:11
TOP RECOMENDO,5,0,2.2.432925.0,2021-10-30 19:55:24
TOP,5,0,2.2.432925.0,2021-10-30 19:45:16
"SENDO EU PESSOA COM DEFICIENCIA, ALEXA E UM APLICATIVO FUNDAMENTAL PARA O MEU DIA A DIA.",5,0,2.2.432925.0,2021-10-30 19:24:33
MUITO BOM,5,0,2.2.432925.0,2021-10-30 18:01:37
APLICATIVO BOM,5,1,2.2.432925.0,2021-10-30 17:56:13
SENSACIONAL,5,0,2.2.432925.0,2021-10-30 17:49:01
MUITO BOM MESMO AMEI,5,0,2.2.432925.0,2021-10-30 16:39:12
DIVERTIDO,5,0,2.2.432925.0,2021-10-30 16:20:50
MUITO BOM,5,0,2.2.432925.0,2021-10-30 15:00:26
GOSTEI MUITO. RECOMENDO.,5,0,2.2.432925.0,2021-10-30 14:54:26
BRUTAL,5,0,2.2.432925.0,2021-10-30 14:48:21
"GOSTEI DO APP, MUITO FACIL",5,0,2.2.432925.0,2021-10-30 14:36:56
OTIMO APP !!!!,5,0,2.2.432925.0,2021-10-30 14:00:58
"MUITO BOM, ME AJUDA NO DIA A DIA, NOTA 1000",5,0,2.2.432925.0,2021-10-30 13:52:33
FANTASTICA...,5,0,2.2.432925.0,2021-10-30 13:14:38
OTIMO,5,0,2.2.432925.0,2021-10-30 12:18:44
MARAVILHA ,5,0,2.2.432925.0,2021-10-30 11:36:43
AMEIII,5,0,2.2.432925.0,2021-10-30 11:28:14
DEVERIA TER A OPCAO DE NAO DUPLICAR OS DISPOSITIVOS A CADA PESQUISA.,5,0,2.2.432925.0,2021-10-30 11:07:51
MUITO BOMMMM TEM A ALEXA NO SEU CELUALR,5,0,2.2.432925.0,2021-10-30 10:48:07
"TOP, MUITA TECNOLOGIA EM POUCO ESPACO!",5,0,2.2.432925.0,2021-10-30 10:39:26
EM TESTE AINDA,4,0,2.2.432925.0,2021-10-30 10:34:50
MUITO BOM...SUPER RECOMENDO...,5,0,2.2.416420.0,2021-10-30 09:36:38
MUITO UTIL E PRATICO!!!,5,0,2.2.432925.0,2021-10-30 08:44:48
MUITO BOM ,5,0,2.2.432925.0,2021-10-30 08:39:44
TOP,4,0,2.2.432925.0,2021-10-30 08:25:14
OTIMA,5,0,2.2.432925.0,2021-10-30 08:14:15
MUITO BOM,5,0,2.2.432925.0,2021-10-30 08:06:18
INTUITIVO,5,0,2.2.432925.0,2021-10-30 07:53:46
OTIMA.,5,0,2.2.432925.0,2021-10-30 07:28:57
"ACHEI UM MUITO BOM E BEM UTIL, MAS ELE NAO TEM O COMANDO DE MAO LIVRES. MAS NAO VEJO PROBLEMA POIS NAO ACHO QUE O OBJETIVO E SER UMA ASSISTENTE VIRTUAL. FORA ISSO O APP E PERFEITO",5,1,2.2.432925.0,2021-10-30 00:09:29
MUITO BOM,5,0,2.2.432925.0,2021-10-29 22:58:57
APP LEGAL,4,0,2.2.432925.0,2021-10-29 22:44:01
OTIMO,5,0,2.2.432925.0,2021-10-29 22:13:19
GOSTEI MUITO DO APLICATIVO,5,0,2.2.432925.0,2021-10-29 21:39:00
MEU FILHO ADOROU. EXCELENTE APP DA AMAZON.,5,0,2.2.430534.0,2021-10-29 21:30:39
BOM MAS COMPLICADO E CARO,4,0,2.2.432925.0,2021-10-29 21:04:10
AMEI ,5,0,2.2.432925.0,2021-10-29 21:02:27
MUITO BOM ,5,0,2.2.432925.0,2021-10-29 20:36:03
MUITO BOM,5,0,2.2.432925.0,2021-10-29 19:57:04
OTIMO,5,0,2.2.430534.0,2021-10-29 19:12:30
OTIMO MARAVILHOSO,5,0,2.2.432925.0,2021-10-29 18:50:03
TA FUNCIONANDO MUITO BEM ATE O MOMENTO,5,0,2.2.432925.0,2021-10-29 16:09:33
UM BOM TRABALHO ESTOU ME ACOSTUMANDO.,4,0,2.2.432925.0,2021-10-29 12:38:51
SE FUNCIONASSE POR COMO DE VOZ COMO O OK GOOGLE SEM TER DE PRECISAR O BOTAO HOME SERIA PERFEITO,5,0,2.2.432925.0,2021-10-29 11:51:07
"MUITO BOM, ESTOU CURTINDO MUITO PARABENS A OS DESENVOLVEDORES.",5,1,2.2.430534.0,2021-10-29 11:14:41
OTIMO APP!,5,0,2.2.432925.0,2021-10-29 10:50:02
MUITO BOM,5,0,2.2.432925.0,2021-10-29 10:38:27
"MUITO BOM, CONFIGURACAO FACIL",4,0,2.2.430534.0,2021-10-29 10:35:49
FACIL,5,0,2.2.432925.0,2021-10-29 10:31:47
APP PERFEITO,5,0,2.2.432925.0,2021-10-29 09:25:21
MUITO BOM ,5,0,2.2.426944.0,2021-10-29 09:22:44
MUITO BOA,5,0,2.2.432925.0,2021-10-29 09:12:02
EU TENHO UMA ALEXA. EM CASA MAS ESSE APLICATIVO E MUITO UTIL,5,0,2.2.432925.0,2021-10-29 09:08:11
AMEII.,5,0,2.2.432925.0,2021-10-29 08:55:58
"AINDA TESTANDO, MAS JA ESTOU AMANDO A EXPERIENCIA ",5,0,2.2.432925.0,2021-10-29 08:46:39
"APROVADISSIMA,ALEXA E SHOW!",5,0,2.2.432925.0,2021-10-29 02:07:42
EXCELENTE MUITO PROFISSIONAL ,5,0,2.2.432925.0,2021-10-29 00:50:24
OTIMO APLICATIVO,5,0,2.2.432925.0,2021-10-29 00:22:06
OTIMA MAS SO TEM UM DEFEITO,5,0,2.2.432925.0,2021-10-28 23:44:28
"AMO O APP E AMO A MINHA ALEXA,ELA ME AJUDA A ACORDAR CEDO,BEM HUMORADA E DISPOSTA PARA UM NOVO DIA,SEM ESQUECER QUE SEMPRE ME LEMBRA DA MINHA LISTA DE COMPRA.",5,3,2.2.432925.0,2021-10-28 23:29:10
MUITO BOM,5,0,2.2.432925.0,2021-10-28 23:01:58
SIMPLES E EFICIENTE,4,0,2.2.432925.0,2021-10-28 20:59:09
CONHECENDO,4,0,2.2.432925.0,2021-10-28 20:41:00
MUITO TOP AMEI,5,0,2.2.430534.0,2021-10-28 20:26:55
"OTIMO ASSISTENTE,POREM, AINDA E BEM LIMITADO EM QUESTAO DE ASSISTENTE PRA CELULAR. FALTA OPCAO DE PODER FAZER CHAMADA E ENVIAR WHATSAPP PELO ASSISTENTE. MAS VAI CAMINHANDO PRA SER UM OTIMO ASSISTENTE.",4,2,2.2.432925.0,2021-10-28 20:22:22
MUITO BOM,5,0,2.2.432925.0,2021-10-28 19:03:43
FUNCIONA PERFEITAMENTE,5,0,2.2.432925.0,2021-10-28 18:24:42
OTIMO,5,0,2.2.432925.0,2021-10-28 18:09:11
MUITO BOM,5,0,2.2.432925.0,2021-10-28 17:25:21
ESTOU AMANDO,5,0,2.2.430534.0,2021-10-28 16:50:46
OTIMO AMEI MUITO BOM SUPER RECOMENDO,5,0,2.2.432925.0,2021-10-28 16:06:51
OTIMO,5,0,2.2.432925.0,2021-10-28 15:20:45
"MUITO BOM, PARABENS AOS DESENVOLVEDORES.",5,0,2.2.430534.0,2021-10-28 14:18:26
ELA E MUITO AUSENTE MAS TEM ALGUMAS COISA QUE EU PERGUNTO PARA ELA E ELA NAO SABE,4,0,2.2.432925.0,2021-10-28 14:02:13
BOM,5,0,2.2.432925.0,2021-10-28 13:30:19
MUITO BOM,5,0,2.2.416420.0,2021-10-28 12:46:10
MUITO BOM,5,0,2.2.430534.0,2021-10-28 12:14:42
PERFEITO,5,0,2.2.430534.0,2021-10-28 12:07:19
OTIMO,5,0,2.2.432925.0,2021-10-28 11:42:40
ESTOU AMANDO A ALEXA NO MEU CELULAR,5,0,2.2.432925.0,2021-10-28 09:49:24
ESTOU MUITO SATISFEITO COM A ALEXA E BOM DE MASIS,5,0,2.2.430534.0,2021-10-28 09:03:17
MELHOR DISPOSITIVO ,5,0,2.2.430534.0,2021-10-28 08:11:28
BOM,4,0,2.2.432925.0,2021-10-28 07:34:33
OTIMOO,5,0,2.2.432925.0,2021-10-28 06:53:07
REINSTALEI O APP : (,4,0,2.2.430534.0,2021-10-28 06:37:21
"OTIMO APLICATIVO! E TO GOSTANDO MAIS AINDA DELE PQ ONTEM VEIO UM AVISO SOZINHO DIZENDO QUE JA ERA POSSIVEL CONECTAR MEU ECO COM MINHA TV , ALGO QUE VENHO TENTANDO CONFIGURAR A ALGUM TEMPO E NAO CONSEGUIA ATE QUE ONTEM VEIO SOZINHO SEM EU PRECISAR FAZER NADA. FIQUEI CHOCADA E FELIZ. AGORA CONSIGO INTERAGIR MINHA TV COM A ECO SEM PRECISAR PEGAR NO CONTROLE PRA ISSO. ACHEI BEM LEGAL ISSO. ACHO QUE FOI ALGUMA ATUALIZACAO QUE VCS FIZERAM.",5,36,2.2.432925.0,2021-10-28 03:52:44
APRENDENDO,5,0,2.2.432925.0,2021-10-28 01:31:47
ANIMAL... GOSTEI DEMAIS...,5,0,2.2.430534.0,2021-10-28 01:29:28
EXCELENTE!,5,0,2.2.432925.0,2021-10-28 01:02:38
GOSTEI MUITO BOM E LEGAL,5,0,2.2.430534.0,2021-10-28 00:19:53
TIMERS SERIAM EXCELENTES NO CELULAR.,4,0,2.2.432925.0,2021-10-27 23:36:23
PERFEITA,5,0,2.2.432925.0,2021-10-27 23:28:18
MARAVILHOSO ESSE APP COM A ALEXA!,5,0,2.2.415290.0,2021-10-27 22:33:38
MUITOOOOO BOM MOTA 1000,5,0,2.2.432925.0,2021-10-27 21:40:25
MUITO BOM,5,0,2.2.430534.0,2021-10-27 21:39:59
TOP DEMAIS,5,0,2.2.432925.0,2021-10-27 21:39:38
"ADORO, SIMPLESMENTE ME AJUDA EM QUASE TUFO",5,0,2.2.430534.0,2021-10-27 21:29:09
AMEI ELA ELA E MUITA FOFA,5,0,2.2.432925.0,2021-10-27 20:08:46
AMANDO A MINHA ALEXA!,5,0,2.2.432925.0,2021-10-27 19:56:15
TOP,5,0,2.2.432925.0,2021-10-27 19:45:57
MUITO BOM,5,0,2.2.432925.0,2021-10-27 19:32:50
MUITO BOM,5,0,2.2.432925.0,2021-10-27 19:16:58
MUITO BOOM ,4,0,2.2.432925.0,2021-10-27 18:54:36
"SIMPLES, INTUITIVO, MUITO BOM",5,0,2.2.432925.0,2021-10-27 18:26:04
EMUITO BOM EU GOSTEI ,5,0,2.2.432925.0,2021-10-27 17:50:13
MUITO BOM.,5,0,2.2.432925.0,2021-10-27 16:59:09
SIMPLESMENTE PERFEITOO,5,0,2.2.432925.0,2021-10-27 16:58:57
MELHOR APLICATIVO DO MUNDO.,5,0,2.2.432925.0,2021-10-27 16:54:05
WISING!,5,0,2.2.432925.0,2021-10-27 16:48:04
"MUITO BOM ,PRECISO APRENDER MAIS",5,0,2.2.432925.0,2021-10-27 16:47:02
4 ESTRELA PORQUE EU ENTRO NO APP E FICA TODA FECHADO NAO FUNCIONA,4,0,2.2.432925.0,2021-10-27 16:37:06
OLHA ELE E BOM MAS DEMORO DE MAIS PRA ENTRA MAS TIRANDO ISSO O APLICATIVO E BOM,4,0,2.2.430534.0,2021-10-27 16:12:46
ESTOU AMANDO...MUITO BOM ,5,0,2.2.430534.0,2021-10-27 16:06:08
MT BOM,5,0,2.2.432925.0,2021-10-27 15:51:59
APP PERFEITO. QUE PENA QUE NAO E COMPATIVEL COMO APP PADRAO DE ASSISTENCIA DO MEU CELULAR. MAS ISSO NAO TIRA A CREDIBILIDADE DA ALEXA. ASSISTENTE PERFEITA.,5,4,2.2.430534.0,2021-10-27 14:52:11
EXCELENTE,5,0,2.2.426944.0,2021-10-27 14:45:32
MUITO BOM A ALEXA PARA CASA SMART,5,0,2.2.432925.0,2021-10-27 14:30:57
OTIMO,5,0,2.2.432925.0,2021-10-27 14:15:31
MUITO BOM,5,0,2.2.430534.0,2021-10-27 13:57:40
MARAVILHOSO,5,0,2.2.430534.0,2021-10-27 12:56:51
"GANHEI A MINHA DE PRESENTE, EM SORTEIO, ONDE EU TRABALHAVA E LA JA EXISTIA O APP. SEMPRE TIVE UMA INTERACAO COM ELA E DEPOIS QUE COMECEI A USAR EM MINHA CASA FICAMOS #JUNTOS E NOS ENTENDEMOS . GOSTO MUITO DA MINHA ALEXIA AS VEZES A COMUNICACAO FICA DIFICIL MAS E NORMAL EM QUALQUER RELACAO.KKK AGRADECO AMAZON PELA ALEXIA, GOSTO MUITO DA MINHA... EXCELENTE APP",4,4,2.2.430534.0,2021-10-27 12:25:35
,5,0,2.2.430534.0,2021-10-27 12:01:36
"TO SATISFEITA, RECOMENDO E OTIMO.",5,0,2.2.430534.0,2021-10-27 10:40:47
MUITO BOM GOSTANDO MUITO,5,0,2.2.430534.0,2021-10-27 10:27:24
AMOOOOOOO,5,0,2.2.430534.0,2021-10-27 10:05:06
EXCELENTE APLICATIVO,5,0,2.2.430534.0,2021-10-27 06:24:24
"EXTRAORDINARIA, OTIMO, EXLENTE.",5,0,2.2.430534.0,2021-10-27 05:25:48
MUITO BOM,5,0,2.2.430534.0,2021-10-27 02:43:52
MUITO INTERATIVO!!,5,0,2.2.430534.0,2021-10-26 23:04:27
O APLICATIVO E MARAVILHOSO,5,0,2.2.430534.0,2021-10-26 22:59:36
"ECHO E MTO MELHOR Q A GOOGLE NEST MINI, O APP E MTO MAIS DESENVOLVIDO. NAO COMPREM JAMAIS A NEST MINI, EH UMA CHATEZA SO.",4,1,2.2.430534.0,2021-10-26 22:44:04
ALEXA ESTA COM O RELOGIO NO VISOR MUITO FRACO. ARRUMEM ISSO.,5,0,2.2.430534.0,2021-10-26 22:06:22
BOM,4,0,2.2.430534.0,2021-10-26 21:55:52
"SEM PALAVRASSSSSS EU NUNCA VI UMA ASSISTENTE TAO INTELIGENTE NA MINHA VIDA NOTA 10 TEM MUITAAA MESMO COISA PARA COMANDAR IMITAR BIT BOX ,CANTA ,SOM DE CHUVA , RISADINHA DE LADRAO, IMITA VARIOS FAMOSOS,JOGOS BASTANTES DIVERTIDOS, ETC. EXCELENTE ",5,0,2.2.430534.0,2021-10-26 21:54:03
MUITO BOM ,5,0,2.2.430534.0,2021-10-26 21:38:56
"MUITO BOM, PODIA SER UM POUCO MAIS SIMPLES PARA CRIAR ROTINA E QUANDO A ROTINA TEM MAIS DE UMA PALAVRA A ALEXA NAO RECONHECE DE PRIMEIRA",4,3,2.2.430534.0,2021-10-26 21:35:54
BOA,5,0,2.2.430534.0,2021-10-26 21:20:59
OTIMO APP ESTOU ADORANDO,5,0,2.2.430534.0,2021-10-26 20:59:20
TOOOOOP,5,0,2.2.430534.0,2021-10-26 20:19:24
"MUITO BOM, APLICATIVO HONESTO",5,0,2.2.430534.0,2021-10-26 19:06:18
MUITO BOM! UTIL E DIVERTIDO!,5,0,2.2.430534.0,2021-10-26 18:53:24
"NO APP NAO CONSIGO COLOCAR UM COMANDO DE VOZ EM PRIMEIRO NA ROTINA, SEMPRE FICA POR ULTIMO",4,0,2.2.430534.0,2021-10-26 18:38:20
E MUITO BOM,5,0,2.2.430534.0,2021-10-26 17:33:46
GOSTO ,5,0,2.2.430534.0,2021-10-26 17:31:47
MUITO BOM,5,0,2.2.432925.0,2021-10-26 16:52:05
APLICATIVO MUITO BOM,5,0,2.2.430534.0,2021-10-26 16:33:34
MUITO BOM,5,0,2.2.427576.0,2021-10-26 15:10:00
GOSTEI MUITO,5,0,2.2.427576.0,2021-10-26 14:02:22
AMEIII,5,0,2.2.430534.0,2021-10-26 11:31:40
INCRIVEL,5,0,2.2.430534.0,2021-10-26 11:19:08
MUITO BOM!,5,0,2.2.430534.0,2021-10-26 10:01:39
GOSTEI NOTA 10,5,0,2.2.430534.0,2021-10-26 06:45:36
OTIMA EXPERIENCIA MUITO BOM O APLICATIVO,5,0,2.2.430534.0,2021-10-26 06:33:32
MUITO BOM !,5,0,2.2.430534.0,2021-10-26 05:48:39
ESTA SEM MUITO BOA,5,0,2.2.430534.0,2021-10-26 05:04:05
MUITO BOM EU AMO E RECOMENDO,5,0,2.2.430534.0,2021-10-26 01:24:20
APLICATIVO FUNCIONAL,5,0,2.2.430534.0,2021-10-26 00:36:07
OBRIGADO OS DESENVOLVEDORES SO AGORA DEI MINHA NOTA DESCULPA A DEMORA MAIS TAI 5  SE TIVESSE COMO DAR 6 ,5,0,2.2.430534.0,2021-10-25 23:16:44
OTIMO QUE NAO SEI COMO FALAR E MUITO BOM,5,0,2.2.430534.0,2021-10-25 22:38:47
"ENORME QUANTIDADE DE POSSIBILIDADES, SUPER INTERESSANTE E RESPONSIVA.",5,0,2.2.430534.0,2021-10-25 22:31:19
MUITO TOP,5,0,2.2.430534.0,2021-10-25 22:20:35
UMA EXPERIENCIA FANTASTICA.!!!,5,0,2.2.430534.0,2021-10-25 22:17:10
E MUITO BOM JOGAR COM ALEXA,5,0,2.2.430534.0,2021-10-25 21:50:36
EXCELENTE,5,0,2.2.430534.0,2021-10-25 21:05:15
ELA E OTIMA,5,0,2.2.430534.0,2021-10-25 20:20:11
MUITO BOA ESSA ALEXA,5,0,2.2.430534.0,2021-10-25 20:15:59
PERFEITO,5,0,2.2.430534.0,2021-10-25 19:58:05
MUITO FACIL DE USAR,5,0,2.2.430534.0,2021-10-25 19:40:31
"PROCUREI A AJUDA DA AMAZON POR TELEFONE E O PROBLEMA FOI RESOLVIDO. POR TELEFONE TUDO E POSSIVEL, PARABENS AMAZON!",5,0,2.2.430534.0,2021-10-25 19:37:05
MUITO BOM,5,0,2.2.430534.0,2021-10-25 19:06:37
EU ADOREI MAS QUANDO O APP ESTA OFF E NAO CONSIGO CHAMAR A ALEXA ADICIONEM UMA OPCAO PARA ELA FUNCIONAR EM SEGUNDO PLANO E DAI EU DAREI 5 ESTRELAS MAS POR ENQUANTO EU VOU DAR SO 4,4,0,2.2.430534.0,2021-10-25 18:20:50
LEGAL EU GOSTO MUITO BOM ESSE APP RECOMENDO MUITO ,5,0,2.2.430534.0,2021-10-25 17:54:05
AMEI MINHA ALEXA ,5,0,2.2.430534.0,2021-10-25 17:42:54
OTIMO SERVICO!,5,0,2.2.430534.0,2021-10-25 17:19:29
E MUITO BOM,5,0,2.2.430534.0,2021-10-25 16:36:57
