CONTENT,SCORE,THUMBSUPCOUNT,REVIEWCREATEDVERSION,AT
"O APLICATIVO CUMPRE COM SUAS OBRIGACOES, MAS E MUITO, MUITO, MUITO, MUITO LENTO.",3,1,2.2.407450.0,2021-06-20 11:09:32
"ESTOU TENDO DIFICULDADES COM MINHA ALEXA, POIS ELA NAO ESTA DANDO OS COMANDO CORRETOS EU PECO UMA MUSICA E ELA TOCA OUTRA O QUE EU FACO",3,1,2.2.407457.0,2021-06-19 14:55:25
TEM FORCADO ESCOLHER O AMAZON MUSIC NA SELECAO DE MUSICAS,3,1,2.2.407457.0,2021-06-19 11:57:23
"OTIMA ASSISTENTE, QUERO AGRADECER AOS DESENVOLVEDORES PELAS CORRECOES FEITAS. ALGUMAS CIDADES DO BRAZIL, CONTINUA COM A PRONUNCIA ERRADA, VOU FAZER MAIS ALGUNS TESTES E VEJO SE EXISTE MAIS ALGO A SER MELHORADO. ;)",3,9,2.2.404000.0,2021-06-19 08:39:04
"PODIA SER MELHOR, POUCAS FUNCOES REALMENTE UTEIS",3,0,2.2.407457.0,2021-06-18 20:01:59
AINDA APRENDENDO,3,0,2.2.407450.0,2021-06-16 22:49:55
PARA PESSOAS IDOSAS A ALEXIA PRECISA SER MAIS SIMPLES.,3,1,2.2.407450.0,2021-06-16 13:51:41
ALEXA NAO ENTENDE O QUE PEC,3,0,2.2.407450.0,2021-06-15 21:57:11
"PRECISA MELHORAR POS CADASTREI NA MINHAS DUAS TEVE , UMA EU CONSIGO POR EXEMPLO DESLIGAR TV MAS NAO LIGA-LA E A OUTRA SO LIGAR TV E NAO DESLIGAR, NAO SEI O QUE PODERIA SER .",3,1,2.2.407450.0,2021-06-15 11:00:29
E BOM ESSE APP PENA QUE NAO TEM MAIS RECURSOS PRA USAR DEVERIA TER MAIS GOSTEI,3,1,2.2.407450.0,2021-06-13 00:04:01
TOP MAIS NAO FUNCIONA SMART LIFE COM ALEXA DOT AQUI DO JAPAO,3,0,2.2.404000.0,2021-06-12 09:02:51
ADICIONEM UMA FORMA DE ABRIR COM COMANDO DE VOZ COM O CEL BLOQUEADO.,3,1,2.2.407450.0,2021-06-10 21:25:57
"""ALEXA, FACA ISSO..."" ""CERTO... EU ESTOU COM DIFICULDADES DE ENTENDER NO MOMENTO."" KKK 8 EM CADA 5 VEZES ISSO ACONTECE.",3,4,2.2.407450.0,2021-06-09 23:18:01
"O APLICATIVO FUNCIONA BEM COM A ALEXA, MAS E MUITO LENTO.",3,1,2.2.404000.0,2021-06-09 14:16:33
BOM,3,0,2.2.404000.0,2021-06-09 12:42:05
AINDA NAO ESTA ME CONECTANDO A MENSAGENS DO WHATSAPP POR COMANDO DE VOZ.,3,1,2.2.404000.0,2021-06-08 15:44:41
"COMO NAO TENHO UMA CASA INFORMATIZADA, A UNICA UTILIDADE PRATICA Q ENCONTREI FOI A DE LER LIVROS NO MEU KINDLE. INFELIZMENTE A FUNCAO TEM FALHAS, VAI ATE UM PONTO E VOLTA, COMECANDO O CAPITULO OUTRA VEZ. NAO SEI SE E SO A VERSAO DO CELULAR. QUERIA A ECHO DOT, MAS AGORA FIQUEI NA DUVIDA. DE RESTO E MAIS P ENTRETENIMENTO MESMO.",3,12,2.2.404000.0,2021-06-07 18:49:44
"TRAVA MUITO, APP LENTO, POUCO INTUITIVO. SKILLS MAIS PARA ENTRETENIMENTO, POREM NAO MUITO USUAL. NAO TEM COMO INTEGRAR MINHAS ATIVIDADES NO TODOIST.",3,3,2.2.404000.0,2021-06-06 21:31:20
"PRA OUVIR KINDLE TA NEM RUIM, PARA TODA HORA E APARECE ERRO.",3,1,2.2.404000.0,2021-06-06 19:19:34
A LEITURA DE LIVROS TRAVA APOS ALGUNS MINUTOS REINICIANDO O CAPITULO. POXA GENTE. ,3,0,2.2.367265.0,2021-06-06 17:44:55
AINDA SEI USAR MUITO POUCO. ESPERO APRENDER E APROVEITAR MAIS.,3,0,2.2.404000.0,2021-06-06 11:41:33
MEIO DIFICIL DE CONFIGURAR,3,0,2.2.404000.0,2021-06-05 20:23:23
TOP,3,0,2.2.404000.0,2021-06-05 16:08:38
E BOM MAS ACABA CONSUMINDO MUITA BATERIA DO CELULAR ,3,0,2.2.404000.0,2021-06-05 11:19:52
SO NAO DOU 5 ESTRELAS PORQUE ELA NAO SE TORNA O ASSISTENTE PRINCIPAL DO MEU MOTO ONE FUSION PLUS,3,0,2.2.404000.0,2021-06-05 00:30:55
PRECISA DE APERFEICOAMENTO.,3,0,2.2.404000.0,2021-06-04 23:12:44
"FALTOU CONCECAO COM O GOOGLE MUSIC, ISSO FAZ UMA FALTA ABSURDA PRA MIM. ",3,1,2.2.404000.0,2021-06-04 21:45:03
NAO CONSIGO FAZER STREAMING DE AUDIO EM TODOS OS DISPOSITIVOS JUNTOS.,3,1,2.2.404000.0,2021-06-04 08:21:36
FALTA SER MAIS INTERATIVO,3,0,2.2.403931.0,2021-06-03 19:57:05
FALTA ORGANIZAR O MENU DE DISPOSITIVOS.... ESTA MUITO DESORGANIZADO. E ATIVAR FUNCAO DA ALEXA NATIVA NO LUGAR DO OK GOOGLE.,3,1,2.2.403931.0,2021-06-03 18:22:07
"UMA BRIGA SEM FIM. E MUITO DIFICIL COMANDAR COM PRECISAO, ELA SMEPRE SE ATRAPALHA BUSCANDO COISAS QUE NAO FORAM PEDIDAS... DEVERIA HAVER FORMAS DE MELHORAR OU APRIMORAR O CONTROLE DAS TAREFAS DA ALEXA. ELA PODERIA APRENDER PALAVRAS COM SEU USUARIO E POR AI VAI... FICO IGUAL UM LOUCO GRITANDO DE DIFERENTES FORMAS PARA VER SE FAZ O QUE EU QUERO E NADA.",3,37,2.2.404000.0,2021-06-03 10:40:12
BOM,3,0,2.2.403931.0,2021-06-03 07:38:44
SE COMPARADA COM A VERSAO AMERICANA FALTA MUITAS OPCOES EXTREMAMENTE UTEIS. E ESTA DEMORANDO DEMAIS PARA RESOLVEREM ISSO.,3,3,2.2.404000.0,2021-06-02 21:24:23
"ACHEI MUITO LEGAL, AINDA APRENDENDO A ADD AS SKILLS",3,0,2.2.403931.0,2021-06-02 20:01:44
EXPERIENCIA RAZOAVEL DEVIDO A BUGS APRESENTADOS PELO EQUIPAMENTO.,3,1,2.2.403931.0,2021-06-02 15:32:25
RAPAZ E MEIO CONFUSO USA PRA MUSICAS EM OUTROS APP,3,0,2.2.403931.0,2021-06-02 13:18:48
AINDA FALTA A OPCAO DE OUVIR COM O CELULAR BLOQUEADO. E O MODO SUSSURRO NAO FUNCIONA.,3,1,2.2.403931.0,2021-06-01 22:28:15
"O APP E BOM ATE, MAS PRECISA DE MELHORIA EM QUESTAO DE FLUIDEZ E ETC...",3,0,2.2.403931.0,2021-06-01 17:36:40
OTIMO. QUASE PERFEITO. QUASE HUMANA,3,0,2.2.403931.0,2021-06-01 15:46:41
"LEGAL , E BOM SE VC ESTIVER SOZINHO PARA TER COM QM CONVERSAR",3,0,2.2.403931.0,2021-06-01 12:05:38
ESTOU TENTANDO,3,0,2.2.403931.0,2021-05-31 15:40:57
ESTOU COMECANDO A USAR AGORA NAO TENHO MUITO A DIZER,3,0,2.2.403931.0,2021-05-31 02:54:28
"O AICATIVO TEM UMA RESPOSTA LENTA, MESMO EM APARELHOS DE ULTIMA GERACAO. SAMSUNG S21 ULTRA. PRECISAM MELHORAR A FLUIDEZ E PERFORMANCE DO EQUIPAMENTO EM GERAL.",3,2,2.2.403931.0,2021-05-30 12:05:45
NAO ERA COMO IMAGINAVA. TENHO UMA TV LG 2020 E NAO CONSEGUI USAR VIA ALEXA (4 GERACAO - SEM TELA),3,1,2.2.403931.0,2021-05-30 00:10:37
RAZOAVEL,3,0,2.2.403931.0,2021-05-29 14:35:47
AO CRIAR ROTINAS NAO CONSEGUIMOS USAR A LOCALIZACAO COMO GATILHO PARA ACIONAMENTO DE DISPOSITIVOS,3,0,2.2.403931.0,2021-05-28 23:45:17
ELE FUNCIONA SOMENTE COM O APP ABERTO?,3,0,2.2.403931.0,2021-05-28 15:21:57
"EU AMO MINHA ALEXA, GOSTO DE INTEGRAR O CELULAR COM OS OUTROS DISPOSITIVOS, MAS ESSE APP NO MEU ANDROID DA MUITO ERRO, NAO NOTIFICA...",3,1,2.2.403931.0,2021-05-28 07:54:01
TO GOSTANDO,3,0,2.2.403931.0,2021-05-28 03:44:48
"POR NAO FUNCIONAR EM SEGUNDO PLANO E NAO ACESSAR COMO ""ALEXA LIGAR PARA MOZZAO"" OU ""LIGAR MINHAS MUSICAS"".",3,2,2.2.403931.0,2021-05-27 21:51:04
"LEGAL MUITO BOM, SO QUE DEVERIA SER BOM USAR O APLICATIVO EM TODA TELA, NAO SO QUANDO ELE ESTIVESSE ABERTO.",3,1,2.2.403931.0,2021-05-27 21:50:57
MUITO COMPLICADO PARA MAS E UM BOM,3,0,2.2.403931.0,2021-05-27 21:43:18
AJUDA...TROQUEI O MODEM PARA UMA INTERNET MAIS RAPIDA..POREM DEPOIS DA TROCAQ NAO CONSIGO MAIS CONFIGURAR A ALEXA..ELA DIZ WI FI NAO CONFIGURADO....JA FIZ DE TUDO E NADA DA CERTO ELA NAO RECONHECE O NOVO MODEM,3,1,2.2.403931.0,2021-05-27 18:57:02
AINDA APRENDENDO A MEXER NO APP.,3,0,2.2.403931.0,2021-05-27 18:48:30
AINDA EZTOU EXPLORANDO.,3,0,2.2.403931.0,2021-05-27 18:03:55
"NAO FUNCIONA COM TODOS OS APARELHOS DE TVS QUE TEM, MESMO CONECTADOS NA MESMA REDE.",3,1,2.2.403931.0,2021-05-27 17:28:15
"O APARELHO E MUITO BOM! POREM O APP NAO ABRE, FICA CARREGANDO, NAO CRIO ROTINAS PQ NAO CONSIGO ABRIR NENHUMA SKILL, FICAM CARREGANDO E NUNCA ABRE, JA DESINSTALEI E INSTALEI DE NOVO. ESTOU MUITO CHATEADA. JA VAI FAZER MESES QUE EU TENHO O ECHO DOTE E NAO CONSIGO UTILIZAR TODAS AS FUNCIONALIDADES.",3,10,2.2.403931.0,2021-05-27 10:15:18
"APLICATIVO NAO RESPONDE MUITO BEM AO BOTAO DE VOLTAR EM ALGUMAS TELAS, DEMORA CARREGAR A TELA DE TODAS AS ABAS DA BARRA INFERIOR, ALEXA TAMBEM NAO RESPONDE A CHAMADA QUANDO NAO E ACIONADA MANUALMENTE.",3,1,2.2.403931.0,2021-05-27 00:47:52
"E OTIMO TEM ALEXA NO CELULAR VOZ BRASILEIRA E BOM E SUAVE!FALTA ENTENDER MAS ,OU INTERAGIR MELHOR COM A PESSOAS! ALEXA PRECISA FICAR MAIS INTELIGENTE PARA CELULAR ARDROD ",3,1,2.2.403931.0,2021-05-26 23:51:51
"ALEXA NAO ATENDE, QUANDO MANDO DESLIGAR MUSICA OU ABAIXA O VOLUME AFF",3,0,2.2.403931.0,2021-05-26 12:52:44
TEM QUE MELHORAR MUITO! BLUETOOTH E WIFI SE PERDEM O TEMPO TODO,3,1,2.2.403931.0,2021-05-26 12:27:25
ATE QUE E BOM,3,0,2.2.403931.0,2021-05-25 14:11:48
O APLICATIVO ESSE E MUITO BOM GOSTEI MUITO,3,0,2.2.403931.0,2021-05-25 10:29:56
E MUITO LENTO PRECISA MELHORAR,3,0,2.2.403931.0,2021-05-24 22:05:13
"O APLICATIVO E MUITO LENTO EM MEU CELULAR. MUITO MAIS QUE OUTROS APLICATIVOS QUE DEVERIAM SER MAIS PESADOS. A ALEXA E NOTA 4,7, O APLICATIVO PARA ANDROID MECERE UNS 2,5.",3,4,2.2.403931.0,2021-05-24 21:18:14
"""ESTOU COM DIFICULDADE EM ENTENDER NO MOMENTO, TENTE NOVAMENTE MAIS TARDE."" ESSA FRASE TEM DEFINIDO A ALEXA ULTIMAMENTE. QUEM SABE VOLTE A SER BOA NUMA PROXIMA ATUALIZACAO...?",3,2,2.2.403931.0,2021-05-24 20:53:12
"A IDEIA E OTIMA, POREM O APP AINDA DEIXA A DESEJAR. COMO: LENTIDAO E BUGS INESPERADOS. VAMOS ACOMPANHAR MELHORIAS NAS PROXIMAS ATUALIZACOES.",3,2,2.2.403931.0,2021-05-24 11:58:45
"A NAVEGACAO ENTRE SKILLS BUGA, NAO E POSSIVEL ROLAR P BAIXO",3,0,2.2.403931.0,2021-05-24 10:16:09
PODE MELHORAR,3,0,2.2.403931.0,2021-05-24 00:23:08
APLICATIVO LENTO. FUNCOES NAO MUITO INTUITIVAS. DEVERIA TER ACESSO AO MAPS GOOGLE E YOUTUBE,3,1,2.2.403931.0,2021-05-23 18:34:31
NAO ENTENDE O QUE EU FALO.,3,0,2.2.403931.0,2021-05-23 15:40:32
MELHOR RECEPCAO DE AUDIO,3,0,2.2.384932.0,2021-05-23 11:35:30
APLICATIVO E APARELHO RECONHECEM OUTRAS VOZES SEU EU TER CONFIGURADO. ISSO ACABA ACARRETANDO UMA FALTA DE SEGURANCA,3,1,2.2.400291.0,2021-05-23 10:07:05
"ESTA RAZOAVEL, POR ENQUANTO. ...",3,0,2.2.403931.0,2021-05-23 04:54:17
"BOM MAS PODERIA SER MELHOR,TRAVA MUITO NO MEU CELULAR",3,0,2.2.403931.0,2021-05-22 18:34:25
GOSTEI,3,0,2.2.403931.0,2021-05-20 21:04:56
A OPCAO DE INTEGRACAO DE AGENDA NAO E INDIVIDUAL.,3,1,2.2.400291.0,2021-05-20 20:57:35
"O APP E MUITO MAL OTIMIZADO, CAUSANDO TRAVANDO ATE EM CELULARES OTIMOS IGUAL AO MEU. LENTO DEMAIS E NA MAIORIA DAS VEZES NAO FAZ O COMANDO QUE PEDIMOS.",3,1,2.2.400291.0,2021-05-20 19:46:20
"APLICATIVO MUITO LENTO, TRAVADO, NAO RESPONDE AOS COMANDOS DIREITO.",3,1,2.2.403931.0,2021-05-20 18:56:27
AS VEZES DEMORA MUITO PARA RESPONDER AOS COMANDOS,3,0,2.2.400291.0,2021-05-19 15:48:41
PROBLEMAS DE CONEXAO COM EQUIPAMENTOS BOSE,3,0,2.2.403931.0,2021-05-19 14:53:06
"JA FOI BOM O APP! AGORA ESTA ESBRANQUICADO A TELA DEIXANDO O LAYOUT DIFICIL DE VER EM AMBIENTE EXTERNO CLARO, ERA UM AZUL ATE BOM ! MAS AGORA ESTA DEIXANDO A DESEJA O APP! VAMOS MELHORA PESSOAL ISSO AI!!!",3,10,2.2.403931.0,2021-05-19 08:30:09
INFELIZMENTE SO FUNCIONA SE O APP ESTIVER ABERTO. DESVANTAGEM EM RELACAO A OUTROS SIMILARES,3,1,2.2.400291.0,2021-05-18 14:07:11
"GOSTO, SO PRECISA DE RECONHECER O PORTUGUES PORTUGAL",3,0,2.2.400291.0,2021-05-17 09:25:20
"E UM POUCO DIFICIL DE USAR E DE CONFIGURAR MEU ECHO DOT, MAS E BOM...",3,0,2.2.400291.0,2021-05-16 18:17:38
O APP NAO ESTA MAIS LENDO OS E-BOOKS DO KINDLE... :/,3,0,2.2.400291.0,2021-05-16 09:39:43
"ACHO QUE SO FALTA ELA TER MAIS CONFIRMACOES, BUSCANDO PELA INTERNET MESMO",3,0,2.2.400291.0,2021-05-16 09:23:18
LENTO DEMAIS E PERDE CONFIGURACAO AS VEZES,3,1,2.2.400291.0,2021-05-14 13:57:52
NAO GOSTEI DA NOVA ATUALIZACAO. TIRARAM A OPCAO DE CONTROLAR O DISPOSITIVO PELO APLICATIVO REMOTAMENTE!,3,1,2.2.400291.0,2021-05-14 07:55:41
FALTA ALGUMAS ROTINAS QUE SO POSSIVEL ACESSAR NA CONTA AMERICANA.,3,0,2.2.400291.0,2021-05-13 23:52:55
APP ESTA MUITO LENTO NO MEU CELULAR.,3,0,2.2.400291.0,2021-05-13 13:09:37
O APP TEM MUITO A MELHORAR. PRINCIPALMENTE NA QUESTAO DE VELOCIDADE DE RESPOSTA. POUCO INTUITIVO. NA QUESTAO DO ALARME ELE NAO PERMITE SABER O TIPO DE TOQUE.,3,1,2.2.400291.0,2021-05-12 23:23:54
"GOSTEI MUITO DOS DISPOSITIVOS ALEXA, MAS O APP... ATE HOJE NAO CONSEGUI ATIVAR O RECURSO MAOS LIVRES, MESMO DEFININDO A ALEXA COMO ASSISTENTE PADRAO NO MEU SMARTPHONE E CONCEDENDO TODAS AS PERMISSOES A ELA.",3,1,2.2.400291.0,2021-05-12 21:49:35
SO 3 ESTRELAS PQ ESTOU CONHECENDO AGORA,3,0,2.2.400291.0,2021-05-11 16:50:41
HEEEE TA BOM,3,0,2.2.399869.0,2021-05-11 13:25:34
"E MUITO PESADO E TRAVA BASTANTE. FORA ISSO, E BEM INTUITIVO.",3,1,2.2.400291.0,2021-05-11 09:08:30
"APP ATE LEGAL, MAS A ALEXA SO FUNCIONA SE VC ABRIR O APLICATIVO, NAO E COMO O GOOGLE ASSISTENTE QUE ABRE ASSIM QUE CHAMA O NOME.",3,1,2.2.400291.0,2021-05-10 22:45:31
PRECISA MELHORAR A PARTE DE COMANDOS DE TRANSITO E ROTAS.,3,1,2.2.400291.0,2021-05-10 22:28:32
"APP MUITO LENTA A ENTRAR NAS OPCOES (E NAO E CULPA DO TELEMOVEL). PENA AINDA NAO ESTAR DISPONIVEL PORTUGUES DE PORTUGAL. MUITAS VEZES, A MESMA ORDEM/INSTRUCAO E ENTENDIDA DE FORMAS DIFERENTES.",3,3,2.2.400291.0,2021-05-10 19:50:09
"ELA NAO CONSEGUIU FAZER POEMAS, NAO CONTOU PIADAS , ACHEI FRACA.",3,0,2.2.400291.0,2021-05-10 18:34:47
O APP SERIA EXCELENTE SE NAO FOSSE TAO LENTO.,3,0,2.2.400291.0,2021-05-10 10:06:48
AINDA ESTOU APRENDENDO SOBRE O APP ESTOU GOSTANDO DE UTILIZAR,3,0,2.2.400291.0,2021-05-09 22:30:13
"O APLICATIVO TEM ALGUMAS FALHAS NO ENVIO DE ROTINAS, ALEM DE NAO TEREM MUITAS SKILLS UTEIS. SERIA INTERESSANTE TRAZER AS FUNCIONALIDADES DA LOJA US PRA CA.",3,1,2.2.400291.0,2021-05-09 16:56:24
"ELA NAO TA ME ESCUTANDO, ELA SO FALA ""ESTOU COM DIFICULDADE NESTE MOMENTO, TENTE NOVAMENTE MAIS TARDE""",3,1,2.2.400291.0,2021-05-08 17:32:23
UM POUCO COMPLICADO PRA QUEM TEM DIFICULDADES COM TECNOLOGIA,3,0,2.2.400291.0,2021-05-08 14:05:39
"ERRA MUITO AINDA EM PORTUGUES. PARECE QUE A VERSAO NAO LEVOU EM CONTA FORMAS DIFERENTES QUE USAMOS EM PORTUGUES. INGLES E BEM MAIS SIMPLES E FUNCIONA MELHOR. EXEMPLO APAGAR A LUZ E ALGO COMUM EM PORTUGUES, MAS MUITAS VEZES A ALEXA SE CONFUNDE COM DELETAR ALGO",3,2,2.2.400291.0,2021-05-08 11:53:05
E UM POUCO BUGADO E FORA DOS PADROES ATUAIS DE APPS. AS VEZES VOCE SE PERDE NAS OPCOES QUE EXISTE NA APLICACAO. PRECISAM MELHORAR UM POUCO MAIS.,3,1,2.2.399869.0,2021-05-07 16:04:59
"O APLICATIVO E OTIMO, MAS E MUITO LENTO PARA RESPOSTA",3,1,2.2.400291.0,2021-05-07 16:01:32
MUITOS BUGS NA CONFECCAO DE ROTINAS,3,0,2.2.399869.0,2021-05-06 19:08:57
"GOSTEI, MAS AVALEI 3 ESTRELAS PORQUE AINDA HA MUITOS SKILLS QUE NAO SAO COMPATIVEIS PARA A MINHA REGIAO, PORTUGAL. ESPERO QUE ISSO SEJA ATUALIZADO LOGO.",3,2,2.2.400291.0,2021-05-06 09:46:37
"AINDA PODE MELHORAR A RESPEITO DE USAR A ALEXA FORA DO APLICATIVO, NAO SEI SE TEM ESSA OPCAO, SE EU ACHAR DOU 4 ESTRELAS, PQ O APP AINDA ESTA COM PROBLEMAS DE CONEXAO",3,1,2.2.399869.0,2021-05-05 22:22:25
"O APP ESTA COM ATRASO NAS RESPOSTAS DOS COMANDOS. EX. QUANDO CLICO PARA ALTERAR UMA ROTINA, CHEGA A DEMORAR MAIS DE UM SEGUNDO PRA RESPONDER AO COMANDO E, SE NESSE INTERVALO CLICAMOS NOVAMENTE (ACHANDO QUE O CLIQUE NAO FOI EFETUADO), ELE EXECUTA COMO DOIS CLIQUES SUBSEQUENTES. O QUE IRRITA BASTANTE. MEU CELULAR S20 256 DE MEMORIA... NAO E FALTA DE MEMORIA DO APARELHO. E JA ATUALIZEI O APP. SE ARRUMAREM ISSO, ATUALIZO MINHA AVALIACAO.",3,28,2.2.399869.0,2021-05-05 08:24:59
MAIS OU MENOS,3,0,2.2.399869.0,2021-05-05 00:12:19
EXATAMENTE. COMO NAO TEM O PORTUGUES COMO OPCAO DE LINGUA?!?!,3,0,2.2.399869.0,2021-05-04 15:50:24
"MUDARAM A COR DO TEMA DE FUNDO PARA BRANCO, QUE ISSO? ASSIM DO NADA...BUG OU NAO? POR ISSO DIMINUI DUAS ESTRELAS",3,1,2.2.399869.0,2021-05-04 14:00:41
"APLICATIVO NADA PRATICO, DEMORA PRA CARREGAR E INTERFACE BAGUNCADA",3,1,2.2.399869.0,2021-05-03 07:47:09
FRACO.,3,0,2.2.399869.0,2021-05-02 17:53:59
"DIFICULDADE EM OUVIR MUSICAS, CONSIGO OUVIR UMA E NA SEQUENCIA VEM MUSICAS QUE NAO SAO DO MEU AGRADO, O APLICATIVO QUE TENHO NO MEU CELULAR PELO QUE ENTENDI NAO E COMPATIVEL, NESSE CASO SE FUNCIONASSE COMO UMA CAIXINHA DE SOM POR BLUETOOTH JA ME AJUDAVA",3,2,2.2.399869.0,2021-05-02 14:31:28
"SERIA OTIMO SE A ALEXA NOS OUVISSE COM A TELA DO CELULAR APAGADA, SEM TER QUE PRECISAR TOCAR NO ICONE",3,1,2.2.399869.0,2021-05-02 12:50:07
FALTA A POSSIBILIDADE DE RECEBER COMANDOS POR ESCRITO. AS VEZES QUEREMOS OUVIR MUSICAS ESTRANGEIRAS E A ALEXA NAO COMPREENDE OS PEDIDOS.,3,1,2.2.399869.0,2021-05-02 11:34:02
O APLICATIVO FICOU TODO BRANCO SEM NENHUMA EXPLICACAO NESTA ULTIMA ATUALIZACAO. HORRIVEL. CORRIJAM ISSO POR FAVOR...,3,1,2.2.399869.0,2021-05-01 17:56:31
BOM APLICATIVO MUITO BEM OTIMIZADO UNICO PROBLEMA E NAO ATIVAR FORA DO APLICATIVO,3,1,2.2.399869.0,2021-05-01 14:39:05
"AS OPCOES DO APP SAO BOAS, MAS, E MUITO PESANDO, DEMORA PARA RESPONDER, E TRAVA BASTANTE",3,1,2.2.399869.0,2021-05-01 09:43:43
"APP EM SI E BOM, MAS TIVE QUE DESINSTALAR UNS 3 VEZES PARA CONSEGUIR COMPLETAR A CONFIGURACAO, DEMORA MUITO TER RESPOSTA DO APP, DAS LISTAS DE PEDIDOS E TAL... VAMOS DA UMA MELHORADA NESSA VELOCIDADE",3,2,2.2.399869.0,2021-04-29 14:20:37
"O APLICATIVO E MUITO LENTO, PARA ALTERNAR EM AS ABAS LEVA MTO MTO TEMPO.",3,1,2.2.398067.0,2021-04-28 19:51:15
BOM APP. O RUIM QUE TEM QUE ESTA COM O APP ABERTO. GOOGLE ASSISTENTE NESSE QUESITO E MELHOR,3,1,2.2.399869.0,2021-04-28 15:11:38
"ELA NAO TEM SINCRONIZADO COM EFICIENCIA NO SPOTIFY DO CEL, PERDENDO O CONTROLE DE VOLUME E ETC. JA FAZ SEMANAS E ESTA BEM RUIM ISSO!!",3,2,2.2.398067.0,2021-04-28 13:00:18
"AINDA E MUITO LENTO E POUCO INTUITIVO. A ALEXA E OTIMA, MERECIA UM APLICATIVO MELHOR.",3,2,2.2.398067.0,2021-04-27 08:45:46
"OTIMO, POREM, BUGADA. NAO DA PRA PEDIR PRA ELA LER UM LIVRO, POIS SEMPRE QUE TERMINA UM CAPITULO OU ATE MESMO NO MEIO DO CAPITULO ELA VOLTA DESDE O COMECO A LER A MESMA COISA.",3,3,2.2.398067.0,2021-04-25 15:51:59
MUITO BOM MAS AS VEZES FICA TRAVANDO,3,0,2.2.395092.0,2021-04-25 11:52:31
"SE O APP NAO FOSSE TAO LENTO EM RESPONDE, QUANDO NAO TRAVA, PODERIA SER MELHOR. ALEM DE NAO SER TAO INTUITIVO EM SUAS FUNCOES. QUANDO NAO E LENTO PARA RESPONDER, TRAVA E NAO RESPONDE DE JEITO NENHUM. AMAZON PODE FAZER MELHOR QUE ISSO.",3,4,2.2.398067.0,2021-04-24 17:38:52
"O APLICATIVO E OTIMO MAS FAZ MAIS DE MEIA HORA QUE A ALEXA SO FALA ""ESTOU COM DIFICULDADE DE ENTENDER NO MOMENTO POR FAVOR TENTE MAIS TARDE"" E NAO E A INTERNET NEM MEU CELULAR",3,2,2.2.398067.0,2021-04-23 16:27:51
"O APP E BOM DE MAIS,MAS SE FOR PAGO.",3,0,2.2.398067.0,2021-04-22 18:56:19
NAO DOU CINCO ESTRELAS DEVIDO A FALTA DE FUNCIONAMENTO POR VOZ MESMO DESLIGADO IGUAL AO GOOGLE ASSISTENTE...COLOQUEM ISSO E TERAM NOTA MAXIMA,3,0,2.2.395092.0,2021-04-22 15:22:32
TEM MOMENTOS QUE ELA PAGA DE LOUQUINHA.,3,0,2.2.395092.0,2021-04-22 00:44:39
"E UMA PENA QUE NAO DA PRA UTILIZAR DE MANEIRA NATIVA NO ANDROID PARA DAR COMANDOS DE VOZ COM O CELULAR BLOQUEADO. MAS PARA QUEM TEM DISPOSITIVOS DE CASA INTELIGENTE, E MUITO MELHOR DO QUE GOOGLE HOME E SAMSUNG SMARTHINGS.",3,1,2.2.395092.0,2021-04-21 11:41:02
"NO DIA QUE CONSEGUIREM DEIXAR TUDO EM UM APP SO EU DOU 5 ESTRELAS. VOCE ASSINA O PRIME DA AMAZON, MAS DAE VAI USAR NA ECHO DOT PARECEM EMPRESAS TOTALMENTE DISTINTAS, AE VAI OUVIR O MUSIC E A MESMA COISA E POR FIM O READER SEGUE O MESMO. VOCE PERDE-SE MUITO TEMPO NAVEGANDO ENTRE VARIOS APPS PARA FAZER UMA COISA SO APENAS (ISSO QUANDO NAO SAI DE UM SERVICO EM PORTUGUES E VAI BATER NAS CONF EM INGLES). QUANDO CORRIGIREM ESSA BAGUNCA AE VAI SER UM BOM APP.",3,2,2.2.395092.0,2021-04-21 08:29:37
QUANDO FACO O CADASTRO ELE N FINALIZA,3,0,2.2.395092.0,2021-04-20 23:00:07
PENA QUE SO FUNCIONA COM A TELA ABERTA,3,0,2.2.395092.0,2021-04-20 15:03:04
TRAVA MUITO,3,0,2.2.395092.0,2021-04-19 14:04:22
PODERIA SER MAIS INTUITIVO E REALIZAR PESQUISAS MAIS PRECISAS.FALTA CONTEUDO,3,0,2.2.395092.0,2021-04-19 08:07:08
"SOBRE A ECHO DOT ALEXA NAO TENHO RECLAMACAO, AS VEZES NAO CAPITA O COMANDO POR VOZ MAS NADA DEMAIS SO REPETIR O COMANDO EM UM TOM MAIS ALTO E CONFORTAVEL SEM MUITO ESFORCO. JA O APP AMOZON MUSIC E O APP DE APOIO DA ALEXA MEU COMENTARIO SERA CRITICO E ESPERO MELHORA, MINHAS RECLAMACOES SAO, ATRASO NA LETRA, ALEXA COMECA O INICIO DA MUSICA DUAS VEZES JA O APP DA ALEXA DEMORA PRA ABRIR, TRAVA, MUITO LENTO O DESENVOLVIMENTO DO APLICATIVO, ESPERO UMA ATUALIZACAO QUE RESOLVA OS MAUS FUNCIONAMNENTOS",3,21,2.2.395092.0,2021-04-18 12:28:34
E COMPLICADO,3,0,2.2.395092.0,2021-04-17 21:21:13
POR QUE NAO CONSIGO ENCONTRAR PARA ADICIONAR A SKILL ROKU? ALGUEM JA CONSEGUIU,3,0,2.2.395092.0,2021-04-17 16:44:06
